year,destination,origin,type,Value
2014,Ukraine,Liberia,Refugees (incl. refugee-like situations),*
2014,Ukraine,Libya,Asylum-seekers,8
2014,Ukraine,Libya,Refugees (incl. refugee-like situations),*
2014,Ukraine,Sri Lanka,Asylum-seekers,64
2014,Ukraine,Sri Lanka,Refugees (incl. refugee-like situations),10
2014,Ukraine,Lithuania,Asylum-seekers,*
2014,Ukraine,Lithuania,Refugees (incl. refugee-like situations),
2014,Ukraine,Morocco,Asylum-seekers,*
2014,Ukraine,Morocco,Refugees (incl. refugee-like situations),
2014,Ukraine,Rep. of Moldova,Asylum-seekers,*
2014,Ukraine,Rep. of Moldova,Refugees (incl. refugee-like situations),
2014,Ukraine,Madagascar,Asylum-seekers,
2014,Ukraine,Madagascar,Refugees (incl. refugee-like situations),*
2014,Ukraine,Mali,Asylum-seekers,9
2014,Ukraine,Mali,Refugees (incl. refugee-like situations),*
2014,Ukraine,Myanmar,Asylum-seekers,7
2014,Ukraine,Myanmar,Refugees (incl. refugee-like situations),
2014,Ukraine,Mongolia,Asylum-seekers,*
2014,Ukraine,Mongolia,Refugees (incl. refugee-like situations),
2014,Ukraine,Mozambique,Asylum-seekers,*
2014,Ukraine,Mozambique,Refugees (incl. refugee-like situations),*
2014,Ukraine,Mauritania,Asylum-seekers,*
2014,Ukraine,Mauritania,Refugees (incl. refugee-like situations),
2014,Ukraine,Nigeria,Asylum-seekers,79
2014,Ukraine,Nigeria,Refugees (incl. refugee-like situations),5
2014,Ukraine,Nepal,Asylum-seekers,16
2014,Ukraine,Nepal,Refugees (incl. refugee-like situations),*
2014,Ukraine,Pakistan,Asylum-seekers,186
2014,Ukraine,Pakistan,Refugees (incl. refugee-like situations),6
2014,Ukraine,Poland,Asylum-seekers,*
2014,Ukraine,Poland,Refugees (incl. refugee-like situations),
2014,Ukraine,Palestinian,Asylum-seekers,153
2014,Ukraine,Palestinian,Refugees (incl. refugee-like situations),38
2014,Ukraine,Russian Federation,Asylum-seekers,175
2014,Ukraine,Russian Federation,Refugees (incl. refugee-like situations),104
2014,Ukraine,Rwanda,Asylum-seekers,
2014,Ukraine,Rwanda,Refugees (incl. refugee-like situations),*
2014,Ukraine,Saudi Arabia,Asylum-seekers,
2014,Ukraine,Saudi Arabia,Refugees (incl. refugee-like situations),*
2014,Ukraine,Sudan,Asylum-seekers,112
2014,Ukraine,Sudan,Refugees (incl. refugee-like situations),59
2014,Ukraine,Senegal,Asylum-seekers,*
2014,Ukraine,Senegal,Refugees (incl. refugee-like situations),
2014,Ukraine,Sierra Leone,Asylum-seekers,12
2014,Ukraine,Sierra Leone,Refugees (incl. refugee-like situations),5
2014,Ukraine,Somalia,Asylum-seekers,307
2014,Ukraine,Somalia,Refugees (incl. refugee-like situations),118
2014,Ukraine,Serbia and Kosovo (S/RES/1244 (1999)),Asylum-seekers,*
2014,Ukraine,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),5
2014,Ukraine,Syrian Arab Rep.,Asylum-seekers,594
2014,Ukraine,Syrian Arab Rep.,Refugees (incl. refugee-like situations),341
2014,Ukraine,Chad,Asylum-seekers,10
2014,Ukraine,Chad,Refugees (incl. refugee-like situations),7
2014,Ukraine,Togo,Asylum-seekers,26
2014,Ukraine,Togo,Refugees (incl. refugee-like situations),*
2014,Ukraine,Tajikistan,Asylum-seekers,10
2014,Ukraine,Tajikistan,Refugees (incl. refugee-like situations),9
2014,Ukraine,Turkmenistan,Asylum-seekers,*
2014,Ukraine,Turkmenistan,Refugees (incl. refugee-like situations),10
2014,Ukraine,Tonga,Asylum-seekers,
2014,Ukraine,Tonga,Refugees (incl. refugee-like situations),*
2014,Ukraine,Tunisia,Asylum-seekers,9
2014,Ukraine,Tunisia,Refugees (incl. refugee-like situations),
2014,Ukraine,Turkey,Asylum-seekers,31
2014,Ukraine,Turkey,Refugees (incl. refugee-like situations),13
2014,Ukraine,Uganda,Asylum-seekers,10
2014,Ukraine,Uganda,Refugees (incl. refugee-like situations),*
2014,Ukraine,Ukraine,Asylum-seekers,
2014,Ukraine,Ukraine,Refugees (incl. refugee-like situations),
2014,Ukraine,United States of America,Asylum-seekers,*
2014,Ukraine,United States of America,Refugees (incl. refugee-like situations),
2014,Ukraine,Uzbekistan,Asylum-seekers,93
2014,Ukraine,Uzbekistan,Refugees (incl. refugee-like situations),62
2014,Ukraine,Venezuela (Bolivarian Republic of),Asylum-seekers,*
2014,Ukraine,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),
2014,Ukraine,Viet Nam,Asylum-seekers,18
2014,Ukraine,Viet Nam,Refugees (incl. refugee-like situations),5
2014,Ukraine,Stateless,Asylum-seekers,31
2014,Ukraine,Stateless,Refugees (incl. refugee-like situations),47
2014,Ukraine,Yemen,Asylum-seekers,*
2014,Ukraine,Yemen,Refugees (incl. refugee-like situations),
2014,Ukraine,Zimbabwe,Asylum-seekers,5
2014,Ukraine,Zimbabwe,Refugees (incl. refugee-like situations),*
2014,Uruguay,Argentina,Asylum-seekers,*
2014,Uruguay,Argentina,Refugees (incl. refugee-like situations),
2014,Uruguay,Azerbaijan,Asylum-seekers,*
2014,Uruguay,Azerbaijan,Refugees (incl. refugee-like situations),
2014,Uruguay,Belarus,Asylum-seekers,
2014,Uruguay,Belarus,Refugees (incl. refugee-like situations),*
2014,Uruguay,Bolivia (Plurinational State of),Asylum-seekers,
2014,Uruguay,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),*
2014,Uruguay,Brazil,Asylum-seekers,*
2014,Uruguay,Brazil,Refugees (incl. refugee-like situations),
2014,Uruguay,Chile,Asylum-seekers,
2014,Uruguay,Chile,Refugees (incl. refugee-like situations),*
2014,Uruguay,China,Asylum-seekers,*
2014,Uruguay,China,Refugees (incl. refugee-like situations),
2014,Uruguay,Côte d'Ivoire,Asylum-seekers,
2014,Uruguay,Côte d'Ivoire,Refugees (incl. refugee-like situations),*
2014,Uruguay,Cameroon,Asylum-seekers,*
2014,Uruguay,Cameroon,Refugees (incl. refugee-like situations),8
2014,Uruguay,Congo,Asylum-seekers,
2014,Uruguay,Congo,Refugees (incl. refugee-like situations),*
2014,Uruguay,Colombia,Asylum-seekers,7
2014,Uruguay,Colombia,Refugees (incl. refugee-like situations),130
2014,Uruguay,Cuba,Asylum-seekers,*
2014,Uruguay,Cuba,Refugees (incl. refugee-like situations),6
2014,Uruguay,Ecuador,Asylum-seekers,*
2014,Uruguay,Ecuador,Refugees (incl. refugee-like situations),7
2014,Uruguay,France,Asylum-seekers,*
2014,Uruguay,France,Refugees (incl. refugee-like situations),
2014,Uruguay,Georgia,Asylum-seekers,
2014,Uruguay,Georgia,Refugees (incl. refugee-like situations),*
2014,Uruguay,Ghana,Asylum-seekers,*
2014,Uruguay,Ghana,Refugees (incl. refugee-like situations),*
2014,Uruguay,Iraq,Asylum-seekers,
2014,Uruguay,Iraq,Refugees (incl. refugee-like situations),*
2014,Uruguay,Kazakhstan,Asylum-seekers,
2014,Uruguay,Kazakhstan,Refugees (incl. refugee-like situations),*
2014,Uruguay,Liberia,Asylum-seekers,
2014,Uruguay,Liberia,Refugees (incl. refugee-like situations),*
2014,Uruguay,Libya,Asylum-seekers,*
2014,Uruguay,Libya,Refugees (incl. refugee-like situations),
2014,Uruguay,Lithuania,Asylum-seekers,*
2014,Uruguay,Lithuania,Refugees (incl. refugee-like situations),*
2014,Uruguay,Latvia,Asylum-seekers,
2014,Uruguay,Latvia,Refugees (incl. refugee-like situations),5
2014,Uruguay,Mexico,Asylum-seekers,*
2014,Uruguay,Mexico,Refugees (incl. refugee-like situations),*
2014,Uruguay,Nigeria,Asylum-seekers,7
2014,Uruguay,Nigeria,Refugees (incl. refugee-like situations),10
2014,Uruguay,Peru,Asylum-seekers,*
2014,Uruguay,Peru,Refugees (incl. refugee-like situations),8
2014,Uruguay,Palestinian,Asylum-seekers,*
2014,Uruguay,Palestinian,Refugees (incl. refugee-like situations),*
2014,Uruguay,Russian Federation,Asylum-seekers,*
2014,Uruguay,Russian Federation,Refugees (incl. refugee-like situations),11
2014,Uruguay,Sudan,Asylum-seekers,
2014,Uruguay,Sudan,Refugees (incl. refugee-like situations),*
2014,Uruguay,Senegal,Asylum-seekers,*
2014,Uruguay,Senegal,Refugees (incl. refugee-like situations),
2014,Uruguay,Sierra Leone,Asylum-seekers,11
2014,Uruguay,Sierra Leone,Refugees (incl. refugee-like situations),*
2014,Uruguay,El Salvador,Asylum-seekers,*
2014,Uruguay,El Salvador,Refugees (incl. refugee-like situations),*
2014,Uruguay,Somalia,Asylum-seekers,
2014,Uruguay,Somalia,Refugees (incl. refugee-like situations),*
2014,Uruguay,Syrian Arab Rep.,Asylum-seekers,11
2014,Uruguay,Syrian Arab Rep.,Refugees (incl. refugee-like situations),48
2014,Uruguay,Tunisia,Asylum-seekers,*
2014,Uruguay,Tunisia,Refugees (incl. refugee-like situations),*
2014,Uruguay,Turkey,Asylum-seekers,*
2014,Uruguay,Turkey,Refugees (incl. refugee-like situations),
2014,Uruguay,Ukraine,Asylum-seekers,
2014,Uruguay,Ukraine,Refugees (incl. refugee-like situations),11
2014,Uruguay,United States of America,Asylum-seekers,*
2014,Uruguay,United States of America,Refugees (incl. refugee-like situations),
2014,Uruguay,Venezuela (Bolivarian Republic of),Asylum-seekers,
2014,Uruguay,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),*
2014,Uruguay,Zimbabwe,Asylum-seekers,
2014,Uruguay,Zimbabwe,Refugees (incl. refugee-like situations),*
2014,United States of America,Afghanistan,Asylum-seekers,412
2014,United States of America,Afghanistan,Refugees (incl. refugee-like situations),1210
2014,United States of America,Angola,Asylum-seekers,322
2014,United States of America,Angola,Refugees (incl. refugee-like situations),122
2014,United States of America,Albania,Asylum-seekers,988
2014,United States of America,Albania,Refugees (incl. refugee-like situations),2751
2014,United States of America,Andorra,Asylum-seekers,
2014,United States of America,Andorra,Refugees (incl. refugee-like situations),*
2014,United States of America,United Arab Emirates,Asylum-seekers,37
2014,United States of America,United Arab Emirates,Refugees (incl. refugee-like situations),38
2014,United States of America,Argentina,Asylum-seekers,87
2014,United States of America,Argentina,Refugees (incl. refugee-like situations),85
2014,United States of America,Armenia,Asylum-seekers,631
2014,United States of America,Armenia,Refugees (incl. refugee-like situations),2816
2014,United States of America,Antigua and Barbuda,Asylum-seekers,9
2014,United States of America,Antigua and Barbuda,Refugees (incl. refugee-like situations),*
2014,United States of America,Australia,Asylum-seekers,*
2014,United States of America,Australia,Refugees (incl. refugee-like situations),*
2014,United States of America,Austria,Asylum-seekers,*
2014,United States of America,Austria,Refugees (incl. refugee-like situations),5
2014,United States of America,Azerbaijan,Asylum-seekers,157
2014,United States of America,Azerbaijan,Refugees (incl. refugee-like situations),384
2014,United States of America,Burundi,Asylum-seekers,433
2014,United States of America,Burundi,Refugees (incl. refugee-like situations),563
2014,United States of America,Belgium,Asylum-seekers,15
2014,United States of America,Belgium,Refugees (incl. refugee-like situations),42
2014,United States of America,Benin,Asylum-seekers,65
2014,United States of America,Benin,Refugees (incl. refugee-like situations),76
2014,United States of America,Burkina Faso,Asylum-seekers,780
2014,United States of America,Burkina Faso,Refugees (incl. refugee-like situations),827
2014,United States of America,Bangladesh,Asylum-seekers,1867
2014,United States of America,Bangladesh,Refugees (incl. refugee-like situations),1096
2014,United States of America,Bulgaria,Asylum-seekers,122
2014,United States of America,Bulgaria,Refugees (incl. refugee-like situations),652
2014,United States of America,Bahrain,Asylum-seekers,23
2014,United States of America,Bahrain,Refugees (incl. refugee-like situations),41
2014,United States of America,Bahamas,Asylum-seekers,22
2014,United States of America,Bahamas,Refugees (incl. refugee-like situations),185
2014,United States of America,Bosnia and Herzegovina,Asylum-seekers,76
2014,United States of America,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),175
2014,United States of America,Belarus,Asylum-seekers,346
2014,United States of America,Belarus,Refugees (incl. refugee-like situations),1923
2014,United States of America,Belize,Asylum-seekers,78
2014,United States of America,Belize,Refugees (incl. refugee-like situations),33
2014,United States of America,Bolivia (Plurinational State of),Asylum-seekers,177
2014,United States of America,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),118
2014,United States of America,Brazil,Asylum-seekers,1090
2014,United States of America,Brazil,Refugees (incl. refugee-like situations),656
2014,United States of America,Barbados,Asylum-seekers,6
2014,United States of America,Barbados,Refugees (incl. refugee-like situations),*
2014,United States of America,Brunei Darussalam,Asylum-seekers,*
2014,United States of America,Brunei Darussalam,Refugees (incl. refugee-like situations),
2014,United States of America,Bhutan,Asylum-seekers,44
2014,United States of America,Bhutan,Refugees (incl. refugee-like situations),57
2014,United States of America,Botswana,Asylum-seekers,*
2014,United States of America,Botswana,Refugees (incl. refugee-like situations),5
2014,United States of America,Central African Rep.,Asylum-seekers,83
2014,United States of America,Central African Rep.,Refugees (incl. refugee-like situations),215
2014,United States of America,Canada,Asylum-seekers,40
2014,United States of America,Canada,Refugees (incl. refugee-like situations),49
2014,United States of America,Switzerland,Asylum-seekers,*
2014,United States of America,Switzerland,Refugees (incl. refugee-like situations),*
2014,United States of America,Chile,Asylum-seekers,59
2014,United States of America,Chile,Refugees (incl. refugee-like situations),42
2014,United States of America,China,Asylum-seekers,37242
2014,United States of America,China,Refugees (incl. refugee-like situations),71902
2014,United States of America,Côte d'Ivoire,Asylum-seekers,592
2014,United States of America,Côte d'Ivoire,Refugees (incl. refugee-like situations),1709
2014,United States of America,Cameroon,Asylum-seekers,915
2014,United States of America,Cameroon,Refugees (incl. refugee-like situations),5016
2014,United States of America,Dem. Rep. of the Congo,Asylum-seekers,468
2014,United States of America,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),817
2014,United States of America,Congo,Asylum-seekers,566
2014,United States of America,Congo,Refugees (incl. refugee-like situations),1351
2014,United States of America,Colombia,Asylum-seekers,1744
2014,United States of America,Colombia,Refugees (incl. refugee-like situations),10552
2014,United States of America,Comoros,Asylum-seekers,*
2014,United States of America,Comoros,Refugees (incl. refugee-like situations),6
2014,United States of America,Cabo Verde,Asylum-seekers,8
2014,United States of America,Cabo Verde,Refugees (incl. refugee-like situations),
2014,United States of America,Costa Rica,Asylum-seekers,115
2014,United States of America,Costa Rica,Refugees (incl. refugee-like situations),175
2014,United States of America,Cuba,Asylum-seekers,235
2014,United States of America,Cuba,Refugees (incl. refugee-like situations),578
2014,United States of America,Curaçao,Asylum-seekers,
2014,United States of America,Curaçao,Refugees (incl. refugee-like situations),35
2014,United States of America,Cayman Islands,Asylum-seekers,
2014,United States of America,Cayman Islands,Refugees (incl. refugee-like situations),6
2014,United States of America,Cyprus,Asylum-seekers,
2014,United States of America,Cyprus,Refugees (incl. refugee-like situations),*
2014,United States of America,Czech Rep.,Asylum-seekers,15
2014,United States of America,Czech Rep.,Refugees (incl. refugee-like situations),23
2014,United States of America,Germany,Asylum-seekers,77
2014,United States of America,Germany,Refugees (incl. refugee-like situations),59
2014,United States of America,Djibouti,Asylum-seekers,110
2014,United States of America,Djibouti,Refugees (incl. refugee-like situations),165
2014,United States of America,Dominica,Asylum-seekers,13
2014,United States of America,Dominica,Refugees (incl. refugee-like situations),12
2014,United States of America,Denmark,Asylum-seekers,7
2014,United States of America,Denmark,Refugees (incl. refugee-like situations),
2014,United States of America,Dominican Rep.,Asylum-seekers,406
2014,United States of America,Dominican Rep.,Refugees (incl. refugee-like situations),100
2014,United States of America,Algeria,Asylum-seekers,56
2014,United States of America,Algeria,Refugees (incl. refugee-like situations),172
2014,United States of America,Ecuador,Asylum-seekers,6889
2014,United States of America,Ecuador,Refugees (incl. refugee-like situations),334
2014,United States of America,Egypt,Asylum-seekers,2756
2014,United States of America,Egypt,Refugees (incl. refugee-like situations),10047
2014,United States of America,Eritrea,Asylum-seekers,479
2014,United States of America,Eritrea,Refugees (incl. refugee-like situations),3868
2014,United States of America,Spain,Asylum-seekers,19
2014,United States of America,Spain,Refugees (incl. refugee-like situations),13
2014,United States of America,Estonia,Asylum-seekers,17
2014,United States of America,Estonia,Refugees (incl. refugee-like situations),294
2014,United States of America,Ethiopia,Asylum-seekers,2139
2014,United States of America,Ethiopia,Refugees (incl. refugee-like situations),10384
2014,United States of America,Finland,Asylum-seekers,*
2014,United States of America,Finland,Refugees (incl. refugee-like situations),5
2014,United States of America,Fiji,Asylum-seekers,86
2014,United States of America,Fiji,Refugees (incl. refugee-like situations),377
2014,United States of America,France,Asylum-seekers,25
2014,United States of America,France,Refugees (incl. refugee-like situations),29
2014,United States of America,Gabon,Asylum-seekers,35
2014,United States of America,Gabon,Refugees (incl. refugee-like situations),44
2014,United States of America,United Kingdom,Asylum-seekers,69
2014,United States of America,United Kingdom,Refugees (incl. refugee-like situations),52
2014,United States of America,Georgia,Asylum-seekers,212
2014,United States of America,Georgia,Refugees (incl. refugee-like situations),496
2014,United States of America,Ghana,Asylum-seekers,359
2014,United States of America,Ghana,Refugees (incl. refugee-like situations),211
2014,United States of America,Gibraltar,Asylum-seekers,
2014,United States of America,Gibraltar,Refugees (incl. refugee-like situations),*
2014,United States of America,Guinea,Asylum-seekers,680
2014,United States of America,Guinea,Refugees (incl. refugee-like situations),3145
2014,United States of America,Guadeloupe,Asylum-seekers,12
2014,United States of America,Guadeloupe,Refugees (incl. refugee-like situations),
2014,United States of America,Gambia,Asylum-seekers,750
2014,United States of America,Gambia,Refugees (incl. refugee-like situations),1264
2014,United States of America,Guinea-Bissau,Asylum-seekers,10
2014,United States of America,Guinea-Bissau,Refugees (incl. refugee-like situations),30
2014,United States of America,Equatorial Guinea,Asylum-seekers,*
2014,United States of America,Equatorial Guinea,Refugees (incl. refugee-like situations),11
2014,United States of America,Greece,Asylum-seekers,29
2014,United States of America,Greece,Refugees (incl. refugee-like situations),27
2014,United States of America,Grenada,Asylum-seekers,37
2014,United States of America,Grenada,Refugees (incl. refugee-like situations),23
2014,United States of America,Guatemala,Asylum-seekers,15591
2014,United States of America,Guatemala,Refugees (incl. refugee-like situations),6098
2014,United States of America,Guyana,Asylum-seekers,119
2014,United States of America,Guyana,Refugees (incl. refugee-like situations),116
2014,United States of America,"China, Macao SAR",Asylum-seekers,14
2014,United States of America,"China, Macao SAR",Refugees (incl. refugee-like situations),*
2014,United States of America,Honduras,Asylum-seekers,8612
